Date,Country_Region,positive,active,hospitalized,hospitalizedCurr,recovered,death,total_tested,daily_tested,daily_positive
2020-05-24,Serbia,11159,5064,NA,658,5857,238,217856,3644,67
2020-05-24,Slovakia,1511,176,NA,NA,1307,28,159059,645,2
2020-05-24,South Korea,11206,713,NA,NA,10226,267,826437,6148,16
2020-05-24,Turkey,156827,33793,NA,NA,118694,4340,1832262,44589,1141
2020-05-24,Ukraine,20986,13261,NA,NA,7108,617,285626,7914,406
2020-05-25,Armenia,7402,4091,NA,4052,3220,91,52593,960,289
2020-05-25,Bangladesh,35585,27750,NA,NA,7334,501,253034,9451,1975
2020-05-25,Costa Rica,951,313,NA,15,628,10,23580,202,21
2020-05-25,Estonia,1834,1447,NA,NA,322,65,78069,1497,10
2020-05-25,Italy,230158,55300,NA,8726,141981,32877,3482253,35241,300
2020-05-25,Lithuania,1635,434,NA,NA,1138,63,275058,5169,12
2020-05-25,New Zealand,1504,22,NA,1,1461,21,262482,4428,0
2020-05-25,Poland,21631,11348,NA,NA,9276,1007,779576,12135,341
2020-05-25,Russia,353427,230996,NA,NA,118798,3633,8945384,260079,8946
2020-05-25,Serbia,11193,5034,NA,657,5920,239,220344,2488,34
2020-05-25,Singapore,47552,31791,NA,16199,15738,23,334691,5753,251
2020-05-25,Slovakia,1513,163,NA,NA,1322,28,160523,1464,2
2020-05-25,South Korea,11225,681,NA,NA,10275,269,839475,13038,19
2020-05-25,Turkey,157814,33430,NA,NA,120015,4369,1853754,21492,987
2020-05-25,Ukraine,21245,13388,NA,NA,7234,623,291868,6242,259
2020-05-26,Armenia,7774,4421,NA,4377,3255,98,53717,1124,372
2020-05-26,Bangladesh,36751,28650,NA,NA,7579,522,258550,5516,1166
2020-05-26,Costa Rica,956,312,NA,13,634,10,23703,123,5
2020-05-26,Estonia,1840,1447,NA,NA,327,66,79591,1522,6
2020-05-26,Italy,230555,52942,NA,8438,144658,32955,3539927,57674,397
2020-05-26,Lithuania,1639,409,NA,NA,1165,65,281232,6174,4
2020-05-26,New Zealand,1504,21,NA,0,1462,21,266499,4017,0
2020-05-26,Poland,22074,11030,NA,NA,10020,1024,801753,22177,443
2020-05-26,Russia,362342,227406,NA,NA,131129,3807,9160590,215206,8915
2020-05-26,Serbia,11227,4921,NA,621,6067,239,223771,3427,34
2020-05-26,Slovakia,1515,160,NA,NA,1327,28,163362,2839,2
2020-05-26,South Korea,11265,701,NA,NA,10295,269,852876,13401,40
2020-05-26,Turkey,158762,32858,NA,NA,121507,4397,1873607,19853,948
2020-05-26,Ukraine,21584,13365,NA,NA,7575,644,301736,9868,339
2020-05-27,Armenia,8216,4816,NA,4772,3287,113,54970,1253,442
2020-05-27,Bangladesh,38292,29823,NA,NA,7925,544,266456,7906,1541
2020-05-27,Costa Rica,984,335,NA,12,639,10,24438,735,28
2020-05-27,Estonia,1851,1457,NA,NA,328,66,80710,1119,11
2020-05-27,Italy,231139,50966,NA,8234,147101,33072,3607251,67324,584
2020-05-27,Lithuania,1647,397,NA,NA,1184,66,287982,6750,8
2020-05-27,New Zealand,1504,8,NA,0,1474,22,269981,3482,0
2020-05-27,Poland,22470,11112,NA,NA,10330,1028,824774,23021,396
2020-05-27,Russia,370680,224504,NA,NA,142208,3968,9415992,255402,8338
2020-05-27,Serbia,11275,4758,NA,622,6277,240,229485,5714,48
2020-05-27,Slovakia,1520,160,NA,NA,1332,28,165714,2352,5
2020-05-27,South Korea,11344,735,NA,NA,10340,269,868666,15790,79
2020-05-27,Turkey,159797,32573,NA,NA,122793,4431,1894650,21043,1035
2020-05-27,Ukraine,21905,13252,NA,NA,7995,658,312532,10796,321
2020-05-28,Armenia,8676,5259,NA,5214,3297,120,56081,1111,460
2020-05-28,Bangladesh,40321,31337,NA,NA,8425,559,275776,9320,2029
2020-05-28,Costa Rica,1000,344,NA,12,646,10,24897,459,16
2020-05-28,Estonia,1859,1463,NA,NA,329,67,81704,994,8
2020-05-28,Italy,231732,47986,NA,7868,150604,33142,3683144,75893,593
2020-05-28,Lithuania,1656,395,NA,NA,1193,68,294091,6109,9
2020-05-28,New Zealand,1504,1,NA,0,1481,22,273033,3052,0
2020-05-28,Poland,22822,11224,NA,NA,10560,1038,846732,21958,352
2020-05-28,Russia,379051,223916,NA,NA,150993,4142,9701280,285288,8371
2020-05-28,Serbia,11300,4621,NA,558,6438,241,234019,4534,25
2020-05-28,Slovakia,1520,154,NA,NA,1338,28,167562,1848,0
2020-05-28,South Korea,11402,770,NA,NA,10363,269,885120,16454,58
2020-05-28,Turkey,160979,32149,NA,NA,124369,4461,1928209,33559,1182
2020-05-28,Ukraine,22382,13274,NA,NA,8439,669,322746,10214,477
2020-05-29,Armenia,8927,5483,NA,5435,3317,127,57120,1039,251
2020-05-29,Bangladesh,42844,33247,NA,NA,9015,582,287067,11291,2523
2020-05-29,Costa Rica,1022,359,NA,13,653,10,25503,606,22
2020-05-29,Estonia,1865,1464,NA,NA,334,67,82737,1033,6
2020-05-29,Italy,232248,46175,NA,7569,152844,33229,3755279,72135,516
2020-05-29,Lithuania,1662,378,NA,NA,1216,68,299428,5337,6
2020-05-29,New Zealand,1504,1,NA,0,1481,22,275446,2413,0
2020-05-29,Poland,23155,11412,NA,NA,10692,1051,873456,26724,333
2020-05-29,Russia,387623,223992,NA,NA,159257,4374,10000312,299032,8572
2020-05-29,Serbia,11354,4588,NA,558,6524,242,239234,5215,54
2020-05-29,Slovakia,1521,137,NA,NA,1356,28,170995,3433,1
2020-05-29,South Korea,11441,774,NA,NA,10398,269,902901,17781,39
2020-05-29,Turkey,162120,31668,NA,NA,125963,4489,1964364,36155,1141
2020-05-29,Ukraine,22811,13198,NA,NA,8934,679,337318,14572,429
2020-05-30,Armenia,9282,5765,NA,5715,3386,131,58104,984,355
2020-05-30,Bangladesh,44608,34623,NA,NA,9375,610,297054,9987,1764
2020-05-30,Costa Rica,1047,379,NA,15,658,10,26073,570,25
2020-05-30,Estonia,1869,1467,NA,NA,334,68,83428,691,4
2020-05-30,Italy,232664,43691,NA,7130,155633,33340,3824621,69342,416
2020-05-30,Lithuania,1670,371,NA,NA,1229,70,302859,3431,8
2020-05-30,New Zealand,1504,1,NA,0,1481,22,276215,769,0
2020-05-30,Poland,23567,11490,NA,NA,11016,1061,899069,25613,412
2020-05-30,Russia,396575,224551,NA,NA,167469,4555,10316200,315888,8952
2020-05-30,Serbia,11381,4533,NA,555,6606,242,242782,3548,27
2020-05-30,Slovakia,1521,127,NA,NA,1366,28,172601,1606,0
2020-05-30,South Korea,11468,793,NA,NA,10405,270,910822,7921,27
2020-05-30,Turkey,163103,31604,NA,NA,126984,4515,2003594,39230,983
2020-05-30,Ukraine,23204,13197,NA,NA,9311,696,348279,10961,393
2020-05-31,Armenia,9492,5951,NA,5896,3402,139,58707,603,210
2020-05-31,Bangladesh,47153,36722,NA,NA,9781,650,308930,11876,2545
2020-05-31,Costa Rica,1056,377,NA,16,669,10,26622,549,9
2020-05-31,Estonia,1870,1468,NA,NA,334,68,84139,711,1
2020-05-31,Italy,233019,42097,NA,6822,157507,33415,3878739,54118,355
2020-05-31,Lithuania,1675,369,NA,NA,1236,70,304854,1995,5
2020-05-31,New Zealand,1504,1,NA,0,1481,22,276392,177,0
2020-05-31,Poland,23786,11451,NA,NA,11271,1064,915546,16477,219
2020-05-31,Russia,405843,229267,NA,NA,171883,4693,10643124,326924,9268
2020-05-31,Serbia,11412,4471,NA,516,6698,243,245445,2663,31
2020-05-31,Slovakia,1522,126,NA,NA,1368,28,172875,274,1
2020-05-31,South Korea,11503,810,NA,NA,10422,271,921391,10569,35
2020-05-31,Turkey,163942,31429,NA,NA,127973,4540,2039194,35600,839
2020-05-31,Ukraine,23672,13426,NA,NA,9538,708,356565,8286,468
2020-06-01,Armenia,10009,6424,NA,6368,3427,158,59956,1249,517
2020-06-01,Bangladesh,49534,38265,NA,NA,10597,672,320969,12039,2381
2020-06-01,Costa Rica,1084,398,NA,18,676,10,26974,352,28
2020-06-01,Estonia,1870,1462,NA,NA,340,68,85162,1023,0
2020-06-01,Italy,233197,41367,NA,6523,158355,33475,3910133,31394,178
2020-06-01,Lithuania,1678,363,NA,NA,1236,70,309725,4871,3
2020-06-01,New Zealand,1504,1,NA,0,1481,22,277063,671,0
2020-06-01,Poland,24159,11636,NA,NA,11449,1074,931520,15974,373
2020-06-01,Russia,414878,234146,NA,NA,175877,4855,10923108,279984,9035
2020-06-01,Serbia,11430,4460,NA,468,6726,244,247760,2315,18
2020-06-01,Singapore,48142,24943,NA,12637,23175,24,408495,10543,84
2020-06-01,Slovakia,1522,122,NA,NA,1372,28,179293,6418,0
2020-06-01,South Korea,11541,823,NA,NA,10446,272,939851,18460,38
2020-06-01,Turkey,164769,31259,NA,NA,128947,4563,2070719,31525,827
2020-06-02,Armenia,10524,6900,NA,6841,3454,170,61689,1733,515
2020-06-02,Bangladesh,52445,40616,NA,NA,11120,709,333073,12104,2911
2020-06-02,Costa Rica,1105,413,NA,19,682,10,27318,344,21
2020-06-02,Estonia,1880,1469,NA,NA,342,69,86420,1258,10
2020-06-02,Italy,233515,39893,NA,6324,160092,33530,3962292,52159,318
2020-06-02,Lithuania,1682,353,NA,NA,1249,71,315112,5387,4
2020-06-02,New Zealand,1504,1,NA,0,1481,22,278212,1149,0
2020-06-02,Poland,24395,11577,NA,NA,11726,1092,945955,14435,236
2020-06-02,Russia,423741,231719,NA,NA,186985,5037,11151622,228514,8863
2020-06-02,Serbia,11454,4443,NA,475,6766,245,252132,4372,24
2020-06-02,Slovakia,1525,122,NA,NA,1375,28,181629,2336,3
2020-06-02,South Korea,11590,850,NA,NA,10467,273,956852,17001,49
2020-06-02,Turkey,165555,31049,NA,NA,129921,4585,2103044,32325,786
2020-06-03,Armenia,11221,7577,NA,7509,3468,176,63498,1809,697
2020-06-03,Bangladesh,55140,42804,NA,NA,11590,746,345583,12510,2695
2020-06-03,Costa Rica,1157,462,NA,21,685,10,27882,564,52
2020-06-03,Estonia,1890,1479,NA,NA,342,69,87443,1023,10
2020-06-03,Italy,233836,39297,NA,6095,160938,33601,3999591,37299,321
2020-06-03,Lithuania,1684,344,NA,NA,1260,71,321040,5928,2
2020-06-03,New Zealand,1504,1,NA,0,1481,22,280932,2720,0
2020-06-03,Poland,24687,11558,NA,NA,12014,1115,967177,21222,292
2020-06-03,Russia,432277,231105,NA,NA,195957,5215,11426045,274423,8536
2020-06-03,Slovakia,1526,122,NA,NA,1376,28,183764,2135,1
2020-06-03,South Korea,11629,857,NA,NA,10499,273,973858,17006,39
2020-06-03,Turkey,166422,30961,NA,NA,130852,4609,2155349,52305,867
2020-06-04,Armenia,11817,8121,NA,8052,3513,183,65200,1702,596
2020-06-04,Bangladesh,57563,44621,NA,NA,12161,781,358277,12694,2423
2020-06-04,Costa Rica,1194,497,NA,24,687,10,28296,414,37
2020-06-04,Estonia,1910,1494,NA,NA,347,69,88559,1116,20
2020-06-04,Italy,234013,38429,NA,5841,161895,33689,4049544,49953,177
2020-06-04,Lithuania,1687,334,NA,NA,1273,71,326294,5254,3
2020-06-04,New Zealand,1504,1,NA,0,1481,22,283649,2717,0
2020-06-04,Poland,25048,11704,NA,NA,12227,1117,996604,29427,361
2020-06-04,Serbia,11571,4415,NA,470,6910,246,261266,4567,58
2020-06-04,Slovakia,1526,119,NA,NA,1379,28,185596,1832,0
2020-06-04,South Korea,11668,889,NA,NA,10506,273,990960,17102,39
2020-06-04,Turkey,167410,31002,NA,NA,131778,4630,2209583,54234,988
2020-06-05,Armenia,12364,8454,NA,8385,3720,190,66713,1513,547
2020-06-05,Bangladesh,60391,46776,NA,NA,12804,811,372365,14088,2828
2020-06-05,Costa Rica,1228,523,NA,22,695,10,28753,457,34
2020-06-05,Estonia,1931,1512,NA,NA,350,69,89412,853,21
2020-06-05,Italy,234531,36976,NA,5617,163781,33774,4114572,65028,518
2020-06-05,Lithuania,1694,312,NA,NA,1302,71,331229,4935,7
2020-06-05,New Zealand,1504,1,NA,0,1481,22,286642,2993,0
2020-06-05,Poland,25410,11863,NA,NA,12410,1137,1014937,18333,362
2020-06-05,Serbia,11667,4489,NA,390,6931,247,266061,4795,96
2020-06-05,Slovakia,1528,121,NA,NA,1379,28,188235,2639,2
2020-06-05,South Korea,11719,915,NA,NA,10531,273,1005305,14345,51
2020-06-05,Turkey,168340,30292,NA,NA,133400,4648,2267412,57829,930
2020-06-06,Armenia,13130,8916,NA,8844,4014,200,69210,2497,766
2020-06-06,Bangladesh,63026,48855,NA,NA,13325,846,384851,12486,2635
2020-06-06,Costa Rica,1263,552,NA,19,701,10,29140,387,35
2020-06-06,Estonia,1938,1519,NA,NA,350,69,90060,648,7
2020-06-06,Italy,234801,35877,NA,5295,165078,33846,4187057,72485,270
2020-06-06,Lithuania,1705,304,NA,NA,1321,71,333433,2204,11
2020-06-06,New Zealand,1504,1,NA,0,1481,22,288718,2076,0
2020-06-06,Poland,25986,12194,NA,NA,12641,1151,1038281,23344,576
2020-06-06,Serbia,11741,437,NA,NA,11056,248,269185,3124,74
2020-06-06,Slovakia,1528,111,NA,NA,1389,28,189415,1180,0
2020-06-06,South Korea,11776,951,NA,NA,10552,273,1012769,7464,57
2020-06-06,Turkey,169218,29227,NA,NA,135322,4669,2303258,35846,878
2020-06-07,Armenia,13325,9015,NA,8943,4099,211,70039,829,195
2020-06-07,Bangladesh,65769,50978,NA,NA,13903,888,397987,13136,2743
2020-06-07,Costa Rica,1318,604,NA,20,704,10,29449,309,55
2020-06-07,Estonia,1939,1520,NA,NA,350,69,90608,548,1
2020-06-07,Italy,234998,35262,NA,5151,165837,33899,4236535,49478,197
2020-06-07,Lithuania,1714,306,NA,NA,1328,71,335686,2253,9
2020-06-07,New Zealand,1504,0,NA,0,1482,22,289512,794,0
2020-06-07,Poland,26561,12551,NA,NA,12855,1155,1056396,18115,575
2020-06-07,Serbia,11823,226,NA,NA,11348,249,272502,3317,82
2020-06-07,Slovakia,1530,106,NA,NA,1396,28,189575,160,2
2020-06-07,South Korea,11814,978,NA,NA,10563,273,1018214,5445,38
2020-06-07,Turkey,170132,27471,NA,NA,137969,4692,2338593,35335,914
2020-06-08,Armenia,13675,9007,NA,8933,4451,217,71444,1405,350
2020-06-08,Bangladesh,68504,53014,NA,NA,14560,930,410841,12854,2735
2020-06-08,Costa Rica,1342,620,NA,19,712,10,29622,173,24
2020-06-08,Estonia,1946,1525,NA,NA,352,69,91722,1114,7
2020-06-08,Italy,235278,34730,NA,5012,166584,33964,4263647,27112,280
2020-06-08,Lithuania,1720,309,NA,NA,1331,71,340073,4387,6
2020-06-08,New Zealand,1504,0,NA,0,1482,22,290502,990,0
2020-06-08,Poland,27160,12998,NA,NA,12998,1164,1070800,14404,599
2020-06-08,Singapore,50930,25537,NA,12903,25368,25,488695,11457,398
2020-06-08,Slovakia,1531,101,NA,NA,1402,28,190426,851,1
2020-06-08,South Korea,11852,989,NA,NA,10589,274,1035997,17783,38
2020-06-08,Turkey,171121,25030,NA,NA,141380,4711,2377954,39361,989
2020-06-09,Armenia,14103,8650,NA,8753,5226,227,73195,1751,428
2020-06-09,Bangladesh,71675,55363,NA,NA,15337,975,425595,14754,3171
2020-06-09,Costa Rica,1375,647,NA,21,717,11,29877,255,33
2020-06-09,Estonia,1957,1535,NA,NA,353,69,92875,1153,11
2020-06-09,Italy,235561,32872,NA,4844,168646,34043,4318650,55003,283
2020-06-09,Lithuania,1727,308,NA,NA,1338,72,345392,5319,7
2020-06-09,New Zealand,1504,0,NA,0,1482,22,293143,2641,0
2020-06-09,Poland,27560,13181,NA,NA,13196,1183,1087853,17053,400
2020-06-09,Slovakia,1533,101,NA,NA,1404,28,191971,1545,2
2020-06-09,South Korea,11902,1015,NA,NA,10611,276,1051972,15975,50
2020-06-09,Turkey,172114,22787,NA,NA,144598,4729,2415179,37225,993
2020-06-10,Armenia,14669,8958,NA,8876,5466,245,75428,2233,566
2020-06-10,Bangladesh,74865,57953,NA,NA,15900,1012,441560,15965,3190
2020-06-10,Costa Rica,1461,727,NA,20,722,12,30372,495,86
2020-06-10,Estonia,1964,1540,NA,NA,355,69,93826,951,7
2020-06-10,Italy,235763,31710,NA,4569,169939,34114,4381349,62699,202
2020-06-10,Lithuania,1733,280,NA,NA,1369,74,350788,5396,6
2020-06-10,New Zealand,1504,0,NA,0,1482,22,296570,3427,0
2020-06-10,Poland,27842,13225,NA,NA,13411,1206,1109909,22056,282
2020-06-10,Slovakia,1541,104,NA,NA,1409,28,193471,1500,8
2020-06-10,South Korea,11947,1017,NA,NA,10654,276,1066888,14916,45
2020-06-10,Turkey,173036,21450,NA,NA,146839,4747,2451700,36521,922
2020-06-11,Armenia,15281,9384,NA,9298,5639,258,77725,2297,612
2020-06-11,Bangladesh,78052,60256,NA,NA,16747,1049,457332,15772,3187
2020-06-11,Costa Rica,1538,804,NA,20,722,12,30779,407,77
2020-06-11,Estonia,1970,1544,NA,NA,357,69,94706,880,6
2020-06-11,Italy,236142,30637,NA,4367,171338,34167,4443821,62472,379
2020-06-11,New Zealand,1504,0,NA,0,1482,22,299485,2915,0
2020-06-11,Poland,28201,13290,NA,NA,13696,1215,1129039,19130,359
2020-06-11,Slovakia,1542,105,NA,NA,1409,28,194733,1262,1
2020-06-11,South Korea,12003,1057,NA,NA,10669,277,1081487,14599,56
2020-06-11,Turkey,174023,21400,NA,NA,147860,4763,2500890,49190,987
2020-06-12,Armenia,16004,9659,NA,9568,6081,264,80169,2444,723
2020-06-12,Bangladesh,81523,63179,NA,NA,17249,1095,473322,15990,3471
2020-06-12,Costa Rica,1612,869,NA,20,731,12,31308,529,74
2020-06-12,Estonia,1973,1547,NA,NA,357,69,95367,661,3
2020-06-12,Italy,236305,28997,NA,4120,173085,34223,4514441,70620,163
2020-06-12,New Zealand,1504,0,NA,0,1482,22,302419,2934,0
2020-06-12,Poland,28577,13550,NA,NA,13805,1222,1150983,21944,376
2020-06-12,Slovakia,1545,107,NA,NA,1410,28,196244,1511,3
2020-06-12,South Korea,12051,1083,NA,NA,10691,277,1094704,13217,48
2020-06-12,Turkey,175218,21338,NA,NA,149102,4778,2541903,41013,1195
2020-06-13,Armenia,16667,10184,NA,10093,6214,269,82363,2194,663
2020-06-13,Bangladesh,84379,65413,NA,NA,17827,1139,489960,16638,2856
2020-06-13,Costa Rica,1662,907,NA,19,743,12,31838,530,50
2020-06-13,Estonia,1973,1547,NA,NA,357,69,95982,615,0
2020-06-13,Italy,236651,27485,NA,3967,174865,34301,4564191,49750,346
2020-06-13,New Zealand,1504,0,NA,0,1482,22,304903,2484,0
2020-06-13,Poland,29017,13676,NA,NA,14104,1237,1169088,18105,440
2020-06-13,Slovakia,1548,110,NA,NA,1410,28,196723,479,3
2020-06-13,South Korea,12085,1090,NA,NA,10718,277,1100328,5624,34
2020-06-13,Turkey,176677,21798,NA,NA,150087,4792,2586995,45092,1459
2020-06-14,Armenia,17064,10503,NA,10409,6276,285,83639,1276,397
2020-06-14,Bangladesh,87520,67619,NA,NA,18730,1171,501465,11505,3141
2020-06-14,Costa Rica,1715,951,NA,17,752,12,32262,424,53
2020-06-14,Estonia,1973,1547,NA,NA,357,69,96625,643,0
2020-06-14,Italy,236989,26274,NA,3803,176370,34345,4620718,56527,338
2020-06-14,Lithuania,1768,266,NA,NA,1427,75,365136,1608,5
2020-06-14,New Zealand,1504,0,NA,0,1482,22,305663,760,0
2020-06-14,Poland,29392,13919,NA,NA,14226,1247,1188742,19654,375
2020-06-14,Slovakia,1552,114,NA,NA,1410,28,196770,47,4
2020-06-14,South Korea,12121,1114,NA,NA,10730,277,1105719,5391,36
2020-06-14,Turkey,178239,22015,NA,NA,151417,4807,2632171,45176,1562
2020-06-15,Armenia,17489,10625,NA,10529,6571,293,85595,1956,425
2020-06-15,Bangladesh,90619,55383,NA,NA,34027,1209,516503,15038,3099
2020-06-15,Costa Rica,1744,961,NA,19,771,12,32510,248,29
2020-06-15,Estonia,1973,1546,NA,NA,358,69,97692,1067,0
2020-06-15,Italy,237290,25909,NA,3696,177010,34371,4648825,28107,301
2020-06-15,Lithuania,1773,268,NA,NA,1429,76,369546,4410,5
2020-06-15,New Zealand,1506,2,NA,0,1482,22,307123,1460,2
2020-06-15,Poland,29788,14149,NA,NA,14383,1256,1202024,13282,396
2020-06-15,Singapore,51001,20609,NA,10426,30366,26,576189,12499,10
2020-06-15,Slovakia,1552,98,NA,NA,1426,28,197617,847,0
2020-06-15,South Korea,12155,1117,NA,NA,10760,278,1119767,14048,34
2020-06-15,Turkey,179831,22642,NA,NA,152364,4825,2674203,42032,1592
2020-06-16,Armenia,18033,10917,NA,10818,6814,302,87639,2044,544
2020-06-16,Bangladesh,94481,56955,NA,NA,36264,1262,533717,17214,3862
2020-06-16,Costa Rica,1796,990,NA,20,794,12,32801,291,52
2020-06-16,Estonia,1975,1545,NA,NA,361,69,99141,1449,2
2020-06-16,Italy,237500,24569,NA,3478,178526,34405,4695707,46882,210
2020-06-16,Lithuania,1776,259,NA,NA,1441,76,375572,6026,3
2020-06-16,New Zealand,1506,2,NA,0,1482,22,310690,3567,0
2020-06-16,Poland,30195,14269,NA,NA,14654,1272,1221133,19109,407
2020-06-16,Slovakia,1561,96,NA,NA,1437,28,198780,1163,9
2020-06-16,South Korea,12198,1145,NA,NA,10774,279,1132823,13056,43
2020-06-16,Turkey,181298,23077,NA,NA,153379,4842,2721003,46800,1467
2020-06-17,Armenia,18698,10829,NA,10728,7560,309,90031,2392,665
2020-06-17,Bangladesh,98489,58995,NA,NA,38189,1305,551244,17527,4008
2020-06-17,Costa Rica,1871,960,NA,22,899,12,33282,481,75
2020-06-17,Estonia,1976,1545,NA,NA,362,69,100382,1241,1
2020-06-17,Italy,237828,23925,NA,3276,179455,34448,4773408,77701,328
2020-06-17,New Zealand,1507,3,NA,0,1482,22,315522,4832,1
2020-06-17,Poland,30645,14438,NA,NA,14921,1286,1247099,25966,450
2020-06-17,Slovakia,1562,91,NA,NA,1443,28,199567,787,1
2020-06-17,South Korea,12257,1177,NA,NA,10800,280,1145712,12889,59
2020-06-17,Turkey,182727,23226,NA,NA,154640,4861,2773904,52901,1429
2020-06-18,Armenia,19157,10572,NA,10462,8266,319,91982,1951,459
2020-06-18,Bangladesh,102292,60785,NA,NA,40164,1343,567503,16259,3803
2020-06-18,Costa Rica,1939,990,NA,25,937,12,33780,498,68
2020-06-18,Estonia,1979,1545,NA,NA,365,69,101737,1355,3
2020-06-18,Italy,238159,23101,NA,3035,180544,34514,4831562,58154,331
2020-06-18,New Zealand,1507,3,NA,0,1482,22,321832,6310,0
2020-06-18,Poland,30959,14326,NA,NA,15317,1316,1270951,23852,314
2020-06-18,Slovakia,1576,101,NA,NA,1447,28,200373,806,14
2020-06-18,South Korea,12306,1191,NA,NA,10835,280,1158063,12351,49
2020-06-18,Turkey,184031,23127,NA,NA,156022,4882,2822316,48412,1304
2020-06-19,Armenia,19708,10522,NA,10409,8854,332,93825,1843,551
2020-06-19,Bangladesh,105535,61202,NA,NA,42945,1388,582548,15045,3243
2020-06-19,Costa Rica,2058,1064,NA,29,982,12,34477,697,119
2020-06-19,Estonia,1981,1542,NA,NA,370,69,102481,744,2
2020-06-19,Lithuania,1792,254,NA,NA,1462,76,390457,4263,8
2020-06-19,New Zealand,1509,5,NA,0,1482,22,329536,7704,2
2020-06-19,Poland,31311,14279,NA,NA,15698,1334,1297676,26725,352
2020-06-19,Slovakia,1586,111,NA,NA,1447,28,201651,1278,10
2020-06-19,South Korea,12373,1237,NA,NA,10856,280,1170901,12838,67
2020-06-19,Turkey,185245,22824,NA,NA,157516,4905,2863632,41316,1214
2020-06-20,Armenia,20268,10916,NA,10802,9002,350,95793,1968,560
2020-06-20,Bangladesh,108775,63357,NA,NA,43993,1425,596579,14031,3240
2020-06-20,Costa Rica,2127,1101,NA,27,1014,12,34931,454,69
2020-06-20,Estonia,1981,1542,NA,NA,370,69,102921,440,0
2020-06-20,Italy,238275,21212,NA,2626,182453,34610,4943825,54722,264
2020-06-20,New Zealand,1511,7,NA,0,1482,22,335594,6058,2
2020-06-20,Poland,31620,14093,NA,NA,16181,1346,1320399,22723,309
2020-06-20,Slovakia,1587,112,NA,NA,1447,28,201952,301,1
2020-06-20,South Korea,12421,1273,NA,NA,10868,280,1176463,5562,48
2020-06-20,Turkey,186493,22738,NA,NA,158828,4927,2904744,41112,1248
2020-06-21,Armenia,20588,11097,NA,10980,9131,360,96882,1089,320
2020-06-21,Bangladesh,112306,65765,NA,NA,45077,1464,612164,15585,3531
2020-06-21,Costa Rica,2213,1169,NA,26,1032,12,35369,438,86
2020-06-21,Estonia,1981,1542,NA,NA,370,69,103206,285,0
2020-06-21,Italy,238499,20972,NA,2462,182893,34634,4984370,40545,224
2020-06-21,New Zealand,1513,9,NA,0,1482,22,339045,3451,2
2020-06-21,Poland,31931,13892,NA,NA,16683,1356,1341842,21443,311
2020-06-21,Slovakia,1588,113,NA,NA,1447,28,201993,41,1
2020-06-21,South Korea,12438,1277,NA,NA,10881,280,1182066,5603,17
2020-06-21,Turkey,187685,22495,NA,NA,160240,4950,2945240,40496,1192
2020-06-22,Armenia,21006,10490,NA,10364,10144,372,98156,1274,418
2020-06-22,Bangladesh,115786,67529,NA,NA,46755,1502,627719,15555,3480
2020-06-22,Estonia,1982,1541,NA,NA,372,69,103680,474,1
2020-06-22,Italy,238720,20637,NA,2165,183426,34657,5013342,28972,221
2020-06-22,Lithuania,1801,250,NA,NA,1475,76,398417,3952,3
2020-06-22,New Zealand,1515,10,NA,0,1483,22,343196,4151,2
2020-06-22,Poland,32227,13792,NA,NA,17076,1359,1356035,14193,296
2020-06-22,Slovakia,1589,113,NA,NA,1448,28,202654,661,1
2020-06-22,South Korea,12484,1295,NA,NA,10908,281,1196012,13946,46
2020-06-22,Turkey,188897,22390,NA,NA,161533,4974,2986653,41413,1212
2020-06-23,Armenia,21717,10534,NA,10404,10797,386,100439,2283,711
2020-06-23,Bangladesh,119198,70018,NA,NA,47635,1545,644011,16292,3412
2020-06-23,Costa Rica,2368,1227,NA,30,1129,12,36135,910,91
2020-06-23,Estonia,1983,1542,NA,NA,372,69,103946,266,1
2020-06-23,Italy,238833,19573,NA,1968,184585,34675,5053827,40485,113
2020-06-23,New Zealand,1516,11,NA,0,1483,22,352164,8968,1
2020-06-23,Slovakia,1607,131,NA,NA,1448,28,203911,1257,18
2020-06-23,South Korea,12535,1324,NA,NA,10930,281,1208597,12585,51
2020-06-23,Turkey,190165,22316,NA,NA,162848,5001,3029635,42982,1268
2020-06-24,Armenia,22488,10756,NA,10625,11335,397,102775,2336,771
2020-06-24,Bangladesh,122660,71412,NA,NA,49666,1582,660444,16433,3462
2020-06-24,Costa Rica,2515,1293,NA,30,1210,12,36765,630,147
2020-06-24,Estonia,1983,1529,NA,NA,385,69,104294,348,0
2020-06-24,Italy,239410,18655,NA,1717,186111,34644,5107093,53266,577
2020-06-24,New Zealand,1519,13,NA,0,1484,22,362523,10359,3
2020-06-24,Slovakia,1630,150,NA,NA,1452,28,204847,936,23
2020-06-24,South Korea,12563,1307,NA,NA,10974,282,1220478,11881,28
2020-06-24,Turkey,191657,22398,NA,NA,164234,5025,3083121,53486,1492
2020-06-25,Armenia,23247,10688,NA,10557,12149,410,105085,2310,759
2020-06-25,Bangladesh,126606,73490,NA,NA,51495,1621,678443,17999,3946
2020-06-25,Canada,102611,28682,NA,NA,65425,8504,2558363,39713,380
2020-06-25,Costa Rica,2684,1445,NA,29,1227,12,37645,880,169
2020-06-25,Estonia,1986,1531,NA,NA,386,69,104856,562,3
2020-06-25,Italy,239706,18303,NA,1618,186725,34678,5163154,56061,296
2020-06-25,New Zealand,1520,14,NA,0,1484,22,372529,10006,1
